2024-12-19 17:48:33,524 INFO  [main] gateway.PostProcessorRegistrationDelegate$BeanPostProcessorChecker: Bean 'org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration$ReactorDeferringLoadBalancerFilterConfig' of type [org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration$ReactorDeferringLoadBalancerFilterConfig] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-12-19 17:48:33,524 INFO  [main] gateway.PostProcessorRegistrationDelegate$BeanPostProcessorChecker: Bean 'reactorDeferringLoadBalancerExchangeFilterFunction' of type [org.springframework.cloud.client.loadbalancer.reactive.DeferringLoadBalancerExchangeFilterFunction] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-12-19 17:48:37,967 INFO  [main] gateway.RouteDefinitionRouteLocator: Loaded RoutePredicateFactory [After]
2024-12-19 17:48:37,982 INFO  [main] gateway.RouteDefinitionRouteLocator: Loaded RoutePredicateFactory [Before]
2024-12-19 17:48:37,982 INFO  [main] gateway.RouteDefinitionRouteLocator: Loaded RoutePredicateFactory [Between]
2024-12-19 17:48:37,982 INFO  [main] gateway.RouteDefinitionRouteLocator: Loaded RoutePredicateFactory [Cookie]
2024-12-19 17:48:37,982 INFO  [main] gateway.RouteDefinitionRouteLocator: Loaded RoutePredicateFactory [Header]
2024-12-19 17:48:37,982 INFO  [main] gateway.RouteDefinitionRouteLocator: Loaded RoutePredicateFactory [Host]
2024-12-19 17:48:37,982 INFO  [main] gateway.RouteDefinitionRouteLocator: Loaded RoutePredicateFactory [Method]
2024-12-19 17:48:37,982 INFO  [main] gateway.RouteDefinitionRouteLocator: Loaded RoutePredicateFactory [Path]
2024-12-19 17:48:37,982 INFO  [main] gateway.RouteDefinitionRouteLocator: Loaded RoutePredicateFactory [Query]
2024-12-19 17:48:37,982 INFO  [main] gateway.RouteDefinitionRouteLocator: Loaded RoutePredicateFactory [ReadBody]
2024-12-19 17:48:37,982 INFO  [main] gateway.RouteDefinitionRouteLocator: Loaded RoutePredicateFactory [RemoteAddr]
2024-12-19 17:48:37,982 INFO  [main] gateway.RouteDefinitionRouteLocator: Loaded RoutePredicateFactory [XForwardedRemoteAddr]
2024-12-19 17:48:37,982 INFO  [main] gateway.RouteDefinitionRouteLocator: Loaded RoutePredicateFactory [Weight]
2024-12-19 17:48:37,982 INFO  [main] gateway.RouteDefinitionRouteLocator: Loaded RoutePredicateFactory [CloudFoundryRouteService]
2024-12-19 17:48:42,012 INFO  [main] gateway.EndpointLinksResolver: Exposing 1 endpoint(s) beneath base path '/actuator'
2024-12-19 17:48:42,564 INFO  [main] gateway.DiscoveryClientOptionalArgsConfiguration: Eureka HTTP Client uses RestTemplate.
2024-12-19 17:48:42,768 WARN  [main] gateway.LoadBalancerCacheAutoConfiguration$LoadBalancerCaffeineWarnLogger: Spring Cloud LoadBalancer is currently working with the default cache. While this cache implementation is useful for development and tests, it's recommended to use Caffeine cache in production.You can switch to using Caffeine cache, by adding it and org.springframework.cache.caffeine.CaffeineCacheManager to the classpath.
2024-12-19 17:48:42,847 INFO  [main] gateway.InstanceInfoFactory: Setting initial instance status as: STARTING
2024-12-19 17:48:42,989 INFO  [main] gateway.DiscoveryClient: Initializing Eureka in region us-east-1
2024-12-19 17:48:43,004 INFO  [main] gateway.ConfigClusterResolver: Resolving eureka endpoints via configuration
2024-12-19 17:48:43,052 INFO  [main] gateway.DiscoveryClient: Disable delta property : false
2024-12-19 17:48:43,052 INFO  [main] gateway.DiscoveryClient: Single vip registry refresh property : null
2024-12-19 17:48:43,052 INFO  [main] gateway.DiscoveryClient: Force full registry fetch : false
2024-12-19 17:48:43,052 INFO  [main] gateway.DiscoveryClient: Application is null : false
2024-12-19 17:48:43,052 INFO  [main] gateway.DiscoveryClient: Registered Applications size is zero : true
2024-12-19 17:48:43,052 INFO  [main] gateway.DiscoveryClient: Application version is -1: true
2024-12-19 17:48:43,052 INFO  [main] gateway.DiscoveryClient: Getting all instance registry info from the eureka server
2024-12-19 17:48:43,950 INFO  [main] gateway.DiscoveryClient: The response status is 200
2024-12-19 17:48:43,966 INFO  [main] gateway.DiscoveryClient: Starting heartbeat executor: renew interval is: 30
